"rep","n","method","R2","RMSE"
34,1000,"enet",0.495221880206691,2.791815206962
35,10,"enet",-20943.7893792342,4.70715031200626
35,20,"enet",-1.04509872269555,3.2379105582757
35,50,"enet",-0.194122246381969,2.7689503156545
35,100,"enet",0.29632166516052,4.10046022602978
35,250,"enet",0.30651215387374,3.24023263080061
35,500,"enet",0.34556575522094,3.52621046692018
35,1000,"enet",0.510896062925582,3.30814048621994
36,10,"enet",-0.761945669367486,2.29576435452758
36,20,"enet",-0.988542996660371,2.54541266853652
36,50,"enet",-0.515305429569741,2.82343808639455
36,100,"enet",-0.203466190653409,4.11045380465726
36,250,"enet",0.381926266671807,3.60975093645341
36,500,"enet",0.322273855975625,3.48719710404166
36,1000,"enet",0.570177722086924,2.94503369258502
37,10,"enet",-1261.51918964227,0.838427292467997
37,20,"enet",-0.0157475462150525,4.8129543541324
37,50,"enet",0.0980073209128419,4.96444321148827
37,100,"enet",-0.180342143192556,4.80317330846594
37,250,"enet",0.248469568430206,3.58575478370755
37,500,"enet",0.341195194688733,3.53490046740648
37,1000,"enet",0.456521121994155,3.18135029892272
38,10,"enet",-9.68680294823952,1.64798741220846
38,20,"enet",0.0245286275244422,3.52711681529302
38,50,"enet",-9.99940055002035e-06,5.76283084824796
38,100,"enet",0.0677985853815462,3.76566007496075
38,250,"enet",0.136742800219369,3.98528734486674
38,500,"enet",0.353443423568985,3.50044148684611
38,1000,"enet",0.493694386592613,3.09872250353522
39,10,"enet",-35.0135416175723,7.94277631254364
39,20,"enet",-2.85091614643369,4.35384768125219
39,50,"enet",-0.0914651947670393,4.39404477302633
39,100,"enet",-0.00111992687597184,4.18886963434615
39,250,"enet",0.032953904172667,4.24866307180178
39,500,"enet",0.338283992305125,3.92076650699236
39,1000,"enet",0.567971462870828,3.09170133204284
40,10,"enet",-0.239169294307588,3.89708030077122
40,20,"enet",-0.0700079243135334,4.01156415550896
40,50,"enet",0.0236089205692863,6.80244338854589
40,100,"enet",-0.0219739992210897,5.54165288572377
40,250,"enet",0.353164804636159,4.10112739374513
40,500,"enet",0.334593213245039,3.71803004100822
40,1000,"enet",0.539122691780899,3.14952070066238
41,10,"enet",-1350.67697102377,5.46283244538819
41,20,"enet",-8.21017638955175,3.26892466808999
41,50,"enet",-0.38310477959221,3.8293163569093
41,100,"enet",-0.538785843041726,5.02634058111913
41,250,"enet",0.0661355054149496,4.86504367222596
41,500,"enet",0.266939563302333,3.63865638096929
41,1000,"enet",0.572277530117347,2.7344798953802
42,10,"enet",-652.693438395357,6.7509847525935
42,20,"enet",0.0976314982833116,4.1522618213158
42,50,"enet",-0.408978797700607,4.43891347541681
42,100,"enet",0.289867597195372,3.9501441211166
42,250,"enet",-0.0387901983305423,4.16077327659744
42,500,"enet",0.411875875733189,3.43789193368024
42,1000,"enet",0.501412208899756,3.13427239916261
43,10,"enet",-0.147192190441497,2.6624049237493
43,20,"enet",-1.79763711053715,5.34483970228515
43,50,"enet",0.334769995736845,2.68121252798133
43,100,"enet",-0.0314409921268575,3.77308341105634
43,250,"enet",0.382099359043155,3.02343727787119
43,500,"enet",0.401825374934016,3.1611177629865
43,1000,"enet",0.468453485870912,2.79244211442885
44,10,"enet",-3.32818879881556,4.59811590421074
44,20,"enet",-0.12104267511328,4.64898640990489
44,50,"enet",-0.198835320942696,4.85031855702481
44,100,"enet",0.0245891804698696,4.07351096108796
44,250,"enet",0.108891231544438,3.90314409307169
44,500,"enet",0.258302749294581,3.7502874038087
44,1000,"enet",0.614693088589083,2.87575582547686
45,10,"enet",-12.2281949861166,8.55693135747058
45,20,"enet",-1.530826926194,5.5366180805033
45,50,"enet",-0.194582286859951,4.41021254204832
45,100,"enet",-0.461947380020593,4.36668532610627
45,250,"enet",0.111099541720852,3.32072281894937
45,500,"enet",0.222614899723383,3.78418309455094
45,1000,"enet",0.534166106449088,2.82659287768294
46,10,"enet",-6.73162374990203,3.47041207994153
46,20,"enet",-1.11653282346296,4.44881045706105
46,50,"enet",0.0667970246703481,4.02672657618981
46,100,"enet",-0.184099240854844,4.07001477870768
46,250,"enet",0.0611376255263019,3.90065325339189
46,500,"enet",0.213719842799643,3.27928039864433
46,1000,"enet",0.518257519776553,3.04619302937863
47,10,"enet",-6.19161368464044,7.55176147366096
47,20,"enet",0.360487047849531,0.926296150063482
47,50,"enet",-0.0196990245298794,4.22574835163987
47,100,"enet",0.0570340208668373,3.05754063976342
47,250,"enet",0.232083269982557,4.33126461226114
47,500,"enet",0.362636841159657,3.58164168341529
47,1000,"enet",0.506227619580867,3.09738752750659
48,10,"enet",-2.34995882775042,3.92468743994345
48,20,"enet",-3.02729709545489,5.97058668661979
48,50,"enet",-0.284892304798888,5.13305343453596
48,100,"enet",-0.178445176907799,4.18461933929214
48,250,"enet",0.413743971457907,3.37869880974683
48,500,"enet",0.26668585341894,3.32683942728643
48,1000,"enet",0.592268459555454,2.65798094986528
49,10,"enet",-1.25316824015838,4.45799990976406
49,20,"enet",-0.115852343546585,6.47643299939964
49,50,"enet",0.0812446003637631,2.75138479094999
49,100,"enet",0.176227153231236,2.86119605406586
49,250,"enet",0.188154844926588,3.89374131313264
49,500,"enet",0.43413817162219,3.54266537525731
49,1000,"enet",0.527932855402504,2.75261608397052
50,10,"enet",-7.69140401775728,9.52332539691487
50,20,"enet",-0.224325750722324,6.37419724089838
50,50,"enet",-2.24588294608687,4.69378826414342
50,100,"enet",0.0653633320336582,5.5613120020183
50,250,"enet",0.307432396801642,3.7776748359643
50,500,"enet",0.537444143083975,2.9042818016695
50,1000,"enet",0.41923180964586,3.18764069605121
