"rep","n","method","R2","RMSE"
43,500,"adalasso",0.341201333202545,3.31743970286628
43,1000,"adalasso",0.461003219744574,2.8119437412633
44,10,"adalasso",-12.3645000094398,8.07984768230367
44,20,"adalasso",-0.12104267511328,4.64898640990489
44,50,"adalasso",0.319129470128909,3.65529781188905
44,100,"adalasso",-0.671237811074228,5.33205022241381
44,250,"adalasso",-0.103723364648281,4.34389525045581
44,500,"adalasso",0.175173777005135,3.95487213107969
44,1000,"adalasso",0.593804349728949,2.95267905150869
45,10,"adalasso",-20.663256743561,10.9503910262371
45,20,"adalasso",-2.19231716647348,6.21822396339893
45,50,"adalasso",-0.0711948708881427,4.17624267450475
45,100,"adalasso",-0.684383370553112,4.68712459903247
45,250,"adalasso",-0.397730148964743,4.16406718444346
45,500,"adalasso",0.165936882091553,3.91970599878403
45,1000,"adalasso",0.506405532555591,2.90959713112885
46,10,"adalasso",-6.73162374990203,3.47041207994153
46,20,"adalasso",-3.08037218340878,6.17705243637902
46,50,"adalasso",0.354156635789111,3.3498679252302
46,100,"adalasso",-0.567649448657682,4.68302430610908
46,250,"adalasso",-0.241277363596375,4.48508621785582
46,500,"adalasso",0.102394834218768,3.50374561187397
46,1000,"adalasso",0.501044617037289,3.10013641196494
47,10,"adalasso",-5.76091582753781,7.32213705240433
47,20,"adalasso",-1.25490466593656,1.7393592025134
47,50,"adalasso",-0.375764440090038,4.90839685028924
47,100,"adalasso",-0.055339934941282,3.23459873485752
47,250,"adalasso",0.223894483478099,4.35429689341684
47,500,"adalasso",0.264418010007981,3.84772656002481
47,1000,"adalasso",0.510390207346971,3.08430413528188
48,10,"adalasso",-3.40702373580914,4.5015080958752
48,20,"adalasso",-0.768013361672014,3.95596959673698
48,50,"adalasso",-0.908141716787407,6.25529411446951
48,100,"adalasso",-0.467023832811081,4.66895674886297
48,250,"adalasso",0.361327734428081,3.52650778264299
48,500,"adalasso",0.210235588920367,3.45251510936664
48,1000,"adalasso",0.600664292319159,2.63047260217826
49,10,"adalasso",0.130761683146902,2.76893445839428
49,20,"adalasso",-0.115852343546585,6.47643299939964
49,50,"adalasso",-0.484366954675807,3.49721247356647
49,100,"adalasso",0.481141152981686,2.27074566749123
49,250,"adalasso",0.151543194724393,3.98057088541475
49,500,"adalasso",0.43617908132225,3.53627088905562
49,1000,"adalasso",0.507364988035894,2.81194222189514
50,10,"adalasso",-11.0526698999372,11.2146386755618
50,20,"adalasso",-0.189320772465659,6.28241336240988
50,50,"adalasso",-2.73338654725297,5.03394593425545
50,100,"adalasso",-0.112632325968931,6.0678060375119
50,250,"adalasso",0.319592542083605,3.74436364293898
50,500,"adalasso",0.509897977442708,2.98950929956943
50,1000,"adalasso",0.407786935766956,3.21889599073415
51,10,"adalasso",-0.839641814944519,2.88227162764517
51,20,"adalasso",-0.0769698138296169,3.69324252203668
51,50,"adalasso",-0.0639228083838432,4.12314111088549
51,100,"adalasso",-0.0242078186880572,4.40297389019683
51,250,"adalasso",-0.258374062307477,4.82386927130863
51,500,"adalasso",0.346353727591601,3.65674601854836
51,1000,"adalasso",0.570683812412669,2.84162613512389
52,10,"adalasso",-2.71330691120603,9.48061356325137
52,20,"adalasso",0.113610630347287,2.10493962627213
52,50,"adalasso",-8.80573479766777e-05,5.31885424852838
52,100,"adalasso",-0.0889022201645169,4.58025004896273
52,250,"adalasso",0.37828864082531,4.16859409851329
52,500,"adalasso",0.431973250826437,3.55304740871755
52,1000,"adalasso",0.530800295466896,2.91832001407135
53,10,"adalasso",-3.85402692653242,3.40575891718535
53,20,"adalasso",0.6720960328209,1.65041566322971
53,50,"adalasso",0.212763912774136,6.41621723637424
53,100,"adalasso",-0.0710378875327475,4.70463303656302
